design,DLC,k,ksel,nbin,ScaleFactor,eps_UW,eps_DW,eps_Sys
c50,DLC1.2-f-s5,0.25,center,30,18970.0,2.0592,-24.8315,1.5984
c50,DLC1.2-f-s6,0.28,center,30,18970.0,2.5069,-37.9099,1.8588
c50,DLC1.2-g-s1,0.3,center,30,11340.0,2.0056,-36.3942,1.2519
c50,DLC1.2-g-s2,0.3,center,30,11340.0,2.6911,-29.9805,1.9453
c50,DLC1.2-g-s3,0.31,center,30,11340.0,2.6395,-43.2211,1.6969
c50,DLC1.2-g-s4,0.31,center,30,11340.0,2.0258,-37.2584,1.2163
c50,DLC1.2-g-s5,0.33,center,30,11340.0,1.9982,-38.3339,1.1931
c50,DLC1.2-g-s6,0.33,center,30,11340.0,2.7756,-33.5683,1.8699
c50,DLC1.2-h-s1,0.39,center,30,6126.0,1.8859,-29.2967,0.612
c50,DLC1.2-h-s2,0.41,center,30,6126.0,2.4988,-39.9825,1.4637
c50,DLC1.2-h-s3,0.38,center,30,6126.0,2.3791,-39.4326,1.3104
c50,DLC1.2-h-s4,0.39,center,30,6126.0,2.9472,-35.2741,1.7943
c50,DLC1.2-h-s5,0.39,center,30,6126.0,2.4076,-39.4172,1.3182
c50,DLC1.2-h-s6,0.41,center,30,6126.0,2.9004,-42.9233,1.8493
c50,DLC1.2-i-s1,0.5,center,30,2997.0,2.9133,-47.4082,1.318
c50,DLC1.2-i-s2,0.42,center,30,2997.0,2.3794,-29.0472,1.1911
c50,DLC1.2-i-s3,0.43,center,30,2997.0,2.5767,-26.8369,1.4238
c50,DLC1.2-i-s4,0.47,center,30,2997.0,2.6955,-40.673,1.2817
c50,DLC1.2-i-s5,0.46,center,30,2997.0,2.2107,-33.7508,0.2953
c50,DLC1.2-i-s6,0.47,center,30,2997.0,1.9933,-36.4631,0.5876
c50,DLC1.2-j-s1,0.49,min_pos,30,1332.0,3.311,-37.3237,1.0213
c50,DLC1.2-j-s2,0.53,center,30,1332.0,2.2645,-31.9373,0.6081
c50,DLC1.2-j-s3,0.52,min_pos,30,1332.0,3.2819,-38.3125,1.2963
c50,DLC1.2-j-s4,0.5,center,30,1332.0,2.0317,-38.258,0.2811
c50,DLC1.2-j-s5,0.54,center,30,1332.0,2.2958,-24.4015,0.708
c50,DLC1.2-j-s6,0.55,center,30,1332.0,2.1983,-41.6225,0.7346
c50,DLC1.2-k-s1,0.59,center,30,538.2,2.5072,-20.2987,0.5336
c50,DLC1.2-k-s2,0.62,center,30,538.2,2.0156,-16.182,0.8031
c50,DLC1.2-k-s3,0.61,center,30,538.2,2.9303,-16.7689,1.0489
c50,DLC1.2-k-s4,0.59,center,30,538.2,2.1596,-13.7646,0.3428
c50,DLC1.2-k-s5,0.51,center,30,538.2,1.085,2.6228,1.3053
c50,DLC1.2-k-s6,0.56,center,30,538.2,2.8075,-19.1017,0.682
c50,DLC2.4.1-a-s1,0.32,min_pos,3,50.0,-1.3118,8.9104,0.8985
c50,DLC2.4.1-a-s2,0.37,min_pos,3,50.0,-1.322,10.122,1.0029
c50,DLC2.4.1-a-s3,0.35,center,3,50.0,0.5284,5.7158,1.6043
c50,DLC2.4.1-a-s4,0.33,center,3,50.0,0.8471,2.0909,1.1187
c50,DLC2.4.1-a-s5,0.39,center,3,50.0,0.2921,12.4559,2.8549
c50,DLC2.4.1-a-s6,0.31,min_pos,3,50.0,-2.0377,9.6733,0.3194
c50,DLC2.4.1-b-s1,0.62,min_pos,3,50.0,4.3418,-13.2052,0.7179
c50,DLC2.4.1-b-s2,0.49,center,3,50.0,2.9175,-10.9374,0.1315
c50,DLC2.4.1-b-s3,0.43,min_pos,3,50.0,4.212,-14.1092,0.5562
c50,DLC2.4.1-b-s4,0.48,center,3,50.0,2.9032,-10.4499,0.2023
c50,DLC2.4.1-b-s5,0.52,min_pos,3,50.0,5.2325,-12.3625,1.1463
c50,DLC2.4.1-b-s6,0.37,min_pos,3,50.0,3.6728,-8.3913,1.0746
c50,DLC2.4.2-a-s1,0.25,center,15,25.0,2.6937,-25.1408,1.4896
c50,DLC2.4.2-a-s2,0.18,center,15,25.0,1.8037,-3.8557,1.4461
c50,DLC2.4.2-a-s3,0.24,center,15,25.0,2.4249,-13.1548,1.4569
c50,DLC2.4.2-a-s4,0.22,center,15,25.0,1.6979,-3.9662,1.282
c50,DLC2.4.2-a-s5,0.27,center,15,25.0,2.9258,-19.7034,1.6121
c50,DLC2.4.2-a-s6,0.23,center,15,25.0,2.3718,-8.7441,1.6743
c50,DLC2.4.2-b-s1,0.37,center,15,25.0,2.5741,-6.363,1.204
c50,DLC2.4.2-b-s2,0.5,center,15,25.0,2.2772,-8.6706,0.3278
c50,DLC2.4.2-b-s3,0.42,center,15,25.0,2.949,-8.8675,1.1451
c50,DLC2.4.2-b-s4,0.41,center,15,25.0,2.9078,-6.7058,1.3662
c50,DLC2.4.2-b-s5,0.37,center,15,25.0,2.5875,-4.1332,1.5121
c50,DLC2.4.2-b-s6,0.27,center,15,25.0,2.5839,-6.2159,1.1596
c50,DLC4.1-a-y1,0.17,center,10,10000.0,1.6377,0.8164,1.515
c50,DLC4.1-a-y2,0.17,center,10,10000.0,1.604,0.8596,1.4938
c50,DLC4.1-a-y3,0.17,center,10,10000.0,1.5866,0.9448,1.4925
c50,DLC4.1-b-y1,0.3,center,10,500.0,1.899,-1.8604,1.4773
c50,DLC4.1-b-y2,0.31,center,10,500.0,1.9934,-1.7414,1.5946
c50,DLC4.1-b-y3,0.29,center,10,500.0,1.8081,-1.1915,1.5064
c50,DLC4.1-c-y1,0.24,center,10,500.0,2.1419,-2.8914,1.3152
c50,DLC4.1-c-y2,0.31,center,10,500.0,2.4772,-4.7785,1.3564
c50,DLC4.1-c-y3,0.48,min_pos,10,500.0,3.1888,-10.7572,0.6844
c50,DLC6.4-a-s1,3.0,center,30,24340.0,0.1454,0.1725,0.1495
c50,DLC6.4-a-s2,3.0,center,30,24340.0,0.5756,0.5971,0.5788
c50,DLC6.4-a-s3,3.0,center,30,24340.0,0.4475,0.5806,0.4674
c50,DLC6.4-a-s4,3.0,center,30,24340.0,0.563,0.6708,0.5791
c50,DLC6.4-a-s5,3.0,center,30,24340.0,0.2293,0.2684,0.2351
c50,DLC6.4-a-s6,3.0,center,30,24340.0,0.5357,0.6074,0.5464
c50,DLC6.4-b-s1,0.28,center,30,292.4,2.4565,-4.8053,1.2647
c50,DLC6.4-b-s2,0.28,center,30,292.4,2.7181,-5.5884,1.3331
c50,DLC6.4-b-s3,0.22,center,30,292.4,2.225,-3.3045,1.3465
c50,DLC6.4-b-s4,0.39,center,30,292.4,2.2707,-9.7138,0.0954
c50,DLC6.4-b-s5,0.51,min_pos,30,292.4,4.0181,-12.5858,0.6185
c50,DLC6.4-b-s6,0.24,center,30,292.4,2.2195,-3.5733,1.301
c45,DLC1.2-a-s1,0.17,center,30,37800.0,1.6184,-2.2047,1.4865
c45,DLC1.2-a-s2,0.16,center,30,37800.0,1.5597,-0.3899,1.4928
c45,DLC1.2-a-s3,0.16,center,30,37800.0,1.6064,-0.8274,1.5223
c45,DLC1.2-a-s4,0.16,center,30,37800.0,1.5021,-0.4798,1.4324
c45,DLC1.2-a-s5,0.18,center,30,37800.0,1.6864,-0.6535,1.5993
c45,DLC1.2-a-s6,0.17,center,30,37800.0,1.6104,-1.1024,1.5168
c45,DLC1.2-b-s1,0.18,center,30,45700.0,1.7428,-6.5752,1.5282
c45,DLC1.2-b-s2,0.18,center,30,45700.0,1.5942,-4.929,1.4325
c45,DLC1.2-b-s3,0.18,center,30,45700.0,1.8204,-6.9355,1.6035
c45,DLC1.2-b-s4,0.18,center,30,45700.0,1.6545,-7.1458,1.4366
c45,DLC1.2-b-s5,0.18,center,30,45700.0,1.7897,-5.5194,1.5915
c45,DLC1.2-b-s6,0.17,center,30,45700.0,1.5852,-6.5971,1.3866
c45,DLC1.2-c-s1,0.18,center,30,45040.0,1.849,-10.8188,1.6345
c45,DLC1.2-c-s2,0.2,center,30,45040.0,1.9792,-12.5219,1.7142
c45,DLC1.2-c-s3,0.19,center,30,45040.0,1.9329,-13.0315,1.6884
c45,DLC1.2-c-s4,0.2,center,30,45040.0,1.8986,-12.2228,1.6186
c45,DLC1.2-c-s5,0.18,center,30,45040.0,1.9041,-13.9618,1.6128
c45,DLC1.2-c-s6,0.19,center,30,45040.0,1.6855,-12.3784,1.408
c45,DLC1.2-d-s1,0.18,center,30,38180.0,1.7314,-18.4565,1.432
c45,DLC1.2-d-s2,0.18,center,30,38180.0,1.5314,-16.5769,1.329
c45,DLC1.2-d-s3,0.18,center,30,38180.0,1.819,-14.927,1.6208
c45,DLC1.2-d-s4,0.18,center,30,38180.0,1.7672,-19.2739,1.5056
c45,DLC1.2-d-s5,0.19,center,30,38180.0,1.5998,-17.0958,1.3117
c45,DLC1.2-d-s6,0.19,center,30,38180.0,1.9168,-16.974,1.6613
c45,DLC1.2-e-s1,0.21,center,30,28490.0,1.6698,-25.0707,1.2651
c45,DLC1.2-e-s2,0.22,center,30,28490.0,1.8615,-25.5352,1.4331
c45,DLC1.2-e-s3,0.19,center,30,28490.0,1.6197,-24.2038,1.3148
c45,DLC1.2-e-s4,0.22,center,30,28490.0,1.9457,-28.9908,1.53
c45,DLC1.2-e-s5,0.2,center,30,28490.0,1.797,-15.6708,1.5247
c45,DLC1.2-e-s6,0.2,center,30,28490.0,1.598,-25.2241,1.238
c45,DLC1.2-f-s1,0.26,center,30,18970.0,2.1352,-32.6587,1.5788
c45,DLC1.2-f-s2,0.26,center,30,18970.0,2.1917,-31.1929,1.7835
c45,DLC1.2-f-s3,0.26,center,30,18970.0,2.5545,-27.3166,1.8849
c45,DLC1.2-f-s4,0.26,center,30,18970.0,2.1416,-27.4676,1.5709
c45,DLC1.2-f-s5,0.25,center,30,18970.0,2.0289,-24.1053,1.527
c45,DLC1.2-f-s6,0.28,center,30,18970.0,2.4308,-36.7419,1.7273
c45,DLC1.2-g-s1,0.3,center,30,11340.0,1.8322,-35.393,1.0188
c45,DLC1.2-g-s2,0.3,center,30,11340.0,2.5555,-29.0517,1.7557
c45,DLC1.2-g-s3,0.31,center,30,11340.0,2.5447,-41.9306,1.531
c45,DLC1.2-g-s4,0.32,center,30,11340.0,2.8419,-34.7492,1.9796
c45,DLC1.2-g-s5,0.33,center,30,11340.0,1.8616,-37.0505,0.9955
c45,DLC1.2-g-s6,0.33,center,30,11340.0,2.6286,-32.488,1.6579
c45,DLC1.2-h-s1,0.4,center,30,6126.0,2.6748,-26.9592,1.3631
c45,DLC1.2-h-s2,0.41,center,30,6126.0,2.3556,-38.7464,1.2492
c45,DLC1.2-h-s3,0.38,center,30,6126.0,2.1386,-38.2243,1.0011
c45,DLC1.2-h-s4,0.39,center,30,6126.0,2.6422,-34.099,1.4257
c45,DLC1.2-h-s5,0.39,center,30,6126.0,2.1912,-38.1924,1.0299
c45,DLC1.2-h-s6,0.41,center,30,6126.0,2.633,-41.8001,1.5099
c45,DLC1.2-i-s1,0.5,center,30,2997.0,2.5401,-46.0919,0.862
c45,DLC1.2-i-s2,0.42,center,30,2997.0,2.1366,-28.1746,0.8944
c45,DLC1.2-i-s3,0.43,center,30,2997.0,2.4292,-25.7079,1.2324
c45,DLC1.2-i-s4,0.47,center,30,2997.0,2.5362,-39.9546,1.0431
c45,DLC1.2-i-s5,0.46,center,30,2997.0,2.1589,-33.3857,0.1557
c45,DLC1.2-i-s6,0.48,center,30,2997.0,2.9698,-34.0733,1.5049
c45,DLC1.2-j-s1,0.49,min_pos,30,1332.0,3.098,-36.7322,0.7292
c45,DLC1.2-j-s2,0.53,center,30,1332.0,2.2523,-31.6502,0.5183
c45,DLC1.2-j-s3,0.52,center,30,1332.0,2.9954,-37.787,0.9255
c45,DLC1.2-j-s4,0.51,min_pos,30,1332.0,3.159,-35.9226,1.3495
c45,DLC1.2-j-s5,0.54,center,30,1332.0,1.9448,-24.1232,0.3121
c45,DLC1.2-j-s6,0.55,center,30,1332.0,1.8174,-40.4669,0.2938
c45,DLC1.2-k-s1,0.59,center,30,538.2,2.046,-20.3045,0.0296
c45,DLC1.2-k-s2,0.62,center,30,538.2,1.5248,-16.4775,0.2716
c45,DLC1.2-k-s3,0.61,center,30,538.2,2.4628,-16.4984,0.5822
c45,DLC1.2-k-s4,0.59,center,30,538.2,1.9167,-13.5555,0.0794
c45,DLC1.2-k-s5,0.51,center,30,538.2,0.896,2.4965,1.1318
c45,DLC1.2-k-s6,0.56,center,30,538.2,2.684,-18.9947,0.5057
c45,DLC2.4.1-a-s1,0.33,center,3,50.0,0.1443,11.8218,2.7258
c45,DLC2.4.1-a-s2,0.36,min_pos,3,50.0,-1.4265,10.5096,1.056
c45,DLC2.4.1-a-s3,0.35,center,3,50.0,1.0186,7.4448,2.3811
c45,DLC2.4.1-a-s4,0.32,center,3,50.0,1.5951,3.5447,2.03
c45,DLC2.4.1-a-s5,0.36,min_pos,3,50.0,-2.4691,10.2458,0.2709
c45,DLC2.4.1-a-s6,0.3,min_pos,3,50.0,-2.5801,10.0838,0.0267
c45,DLC2.4.1-b-s1,0.63,min_pos,3,50.0,4.1768,-13.2169,0.4984
c45,DLC2.4.1-b-s2,0.5,min_pos,3,50.0,3.2341,-10.0932,0.4962
c45,DLC2.4.1-b-s3,0.41,min_pos,3,50.0,4.5595,-12.6299,1.0467
c45,DLC2.4.1-b-s4,0.49,center,3,50.0,2.8787,-10.2248,0.1687
c45,DLC2.4.1-b-s5,0.52,min_pos,3,50.0,4.2251,-12.8591,0.1851
c45,DLC2.4.1-b-s6,0.38,min_pos,3,50.0,3.2316,-8.7918,0.5813
c45,DLC2.4.2-a-s1,0.25,center,15,25.0,2.6111,-25.2621,1.2862
c45,DLC2.4.2-a-s2,0.19,center,15,25.0,1.7804,-4.8017,1.3349
c45,DLC2.4.2-a-s3,0.25,center,15,25.0,2.3431,-13.196,1.3079
c45,DLC2.4.2-a-s4,0.22,center,15,25.0,1.766,-3.8385,1.3263
c45,DLC2.4.2-a-s5,0.27,center,15,25.0,2.6349,-20.0489,1.2187
c45,DLC2.4.2-a-s6,0.23,center,15,25.0,2.138,-9.0763,1.3714
c45,DLC2.4.2-b-s1,0.37,center,15,25.0,2.5022,-6.3208,1.112
c45,DLC2.4.2-b-s2,0.5,center,15,25.0,2.3691,-8.2944,0.4258
c45,DLC2.4.2-b-s3,0.42,center,15,25.0,2.9854,-8.7795,1.1455
c45,DLC2.4.2-b-s4,0.42,center,15,25.0,2.8669,-6.7864,1.2783
c45,DLC2.4.2-b-s5,0.34,center,15,25.0,2.649,-3.9877,1.5601
c45,DLC2.4.2-b-s6,0.28,center,15,25.0,2.6884,-5.9088,1.2596
c45,DLC4.1-a-y1,0.14,center,10,10000.0,1.6633,0.8748,1.5417
c45,DLC4.1-a-y2,0.14,center,10,10000.0,1.642,0.9411,1.5348
c45,DLC4.1-a-y3,0.14,center,10,10000.0,1.6124,1.0173,1.5223
c45,DLC4.1-b-y1,0.28,center,10,500.0,2.0123,-1.3071,1.6228
c45,DLC4.1-b-y2,0.28,center,10,500.0,1.8031,-1.5297,1.4313
c45,DLC4.1-b-y3,0.27,center,10,500.0,1.6873,-1.1434,1.3904
c45,DLC4.1-c-y1,0.23,center,10,500.0,2.1487,-2.7921,1.3128
c45,DLC4.1-c-y2,0.31,center,10,500.0,2.6559,-4.4786,1.5239
c45,DLC4.1-c-y3,0.48,min_pos,10,500.0,3.1885,-10.4634,0.6924
c45,DLC6.4-a-s1,3.0,center,30,24340.0,0.1484,0.176,0.1526
c45,DLC6.4-a-s2,3.0,center,30,24340.0,0.5779,0.5998,0.5812
c45,DLC6.4-a-s3,3.0,center,30,24340.0,0.4514,0.5828,0.4715
c45,DLC6.4-a-s4,3.0,center,30,24340.0,0.5664,0.673,0.5827
c45,DLC6.4-a-s5,3.0,center,30,24340.0,0.2316,0.2707,0.2375
c45,DLC6.4-a-s6,3.0,center,30,24340.0,0.5386,0.6097,0.5495
c45,DLC6.4-b-s1,0.3,center,30,292.4,2.9213,-4.0172,1.7565
c45,DLC6.4-b-s2,0.29,center,30,292.4,2.7497,-5.3418,1.3697
c45,DLC6.4-b-s3,0.23,center,30,292.4,2.4192,-2.9282,1.5499
c45,DLC6.4-b-s4,0.4,center,30,292.4,2.5903,-9.0459,0.4339
c45,DLC6.4-b-s5,0.51,min_pos,30,292.4,3.4898,-12.9128,0.0654
c45,DLC6.4-b-s6,0.25,center,30,292.4,2.1957,-3.4462,1.2801
cmin,DLC1.2-a-s1,0.17,center,30,37800.0,1.621,-2.0854,1.474
cmin,DLC1.2-a-s2,0.16,center,30,37800.0,1.5567,-0.2577,1.4851
cmin,DLC1.2-a-s3,0.16,center,30,37800.0,1.6067,-0.6052,1.5188
cmin,DLC1.2-a-s4,0.16,center,30,37800.0,1.4989,-0.2764,1.4272
cmin,DLC1.2-a-s5,0.18,center,30,37800.0,1.6792,-0.3898,1.5912
cmin,DLC1.2-a-s6,0.17,center,30,37800.0,1.6076,-0.8073,1.5116
cmin,DLC1.2-b-s1,0.18,center,30,45700.0,1.7333,-5.7605,1.5054
cmin,DLC1.2-b-s2,0.18,center,30,45700.0,1.5628,-4.3203,1.39
cmin,DLC1.2-b-s3,0.18,center,30,45700.0,1.8156,-6.0176,1.586
cmin,DLC1.2-b-s4,0.18,center,30,45700.0,1.6603,-6.2946,1.4273
cmin,DLC1.2-b-s5,0.18,center,30,45700.0,1.795,-4.7557,1.5867
cmin,DLC1.2-b-s6,0.17,center,30,45700.0,1.5808,-5.7627,1.3696
cmin,DLC1.2-c-s1,0.18,center,30,45040.0,1.8519,-9.8217,1.6162
cmin,DLC1.2-c-s2,0.2,center,30,45040.0,2.0092,-11.2627,1.7214
cmin,DLC1.2-c-s3,0.19,center,30,45040.0,1.9408,-11.7573,1.6725
cmin,DLC1.2-c-s4,0.2,center,30,45040.0,1.9044,-11.1397,1.5985
cmin,DLC1.2-c-s5,0.18,center,30,45040.0,1.9134,-12.6874,1.5959
cmin,DLC1.2-c-s6,0.19,center,30,45040.0,1.7287,-11.2625,1.4272
cmin,DLC1.2-d-s1,0.18,center,30,38180.0,1.7357,-17.2863,1.407
cmin,DLC1.2-d-s2,0.18,center,30,38180.0,1.5423,-15.4138,1.317
cmin,DLC1.2-d-s3,0.18,center,30,38180.0,1.8154,-13.9917,1.5941
cmin,DLC1.2-d-s4,0.18,center,30,38180.0,1.7564,-18.0759,1.4662
cmin,DLC1.2-d-s5,0.19,center,30,38180.0,1.6089,-16.0631,1.2911
cmin,DLC1.2-d-s6,0.19,center,30,38180.0,1.9171,-15.8829,1.6332
cmin,DLC1.2-e-s1,0.21,center,30,28490.0,1.6675,-23.7532,1.2207
cmin,DLC1.2-e-s2,0.22,center,30,28490.0,1.8561,-24.1323,1.3833
cmin,DLC1.2-e-s3,0.19,center,30,28490.0,1.622,-22.7081,1.2823
cmin,DLC1.2-e-s4,0.22,center,30,28490.0,1.9367,-27.366,1.4773
cmin,DLC1.2-e-s5,0.2,center,30,28490.0,1.8006,-14.7569,1.501
cmin,DLC1.2-e-s6,0.2,center,30,28490.0,1.5882,-23.9175,1.1877
cmin,DLC1.2-f-s1,0.26,center,30,18970.0,2.1374,-30.911,1.5207
cmin,DLC1.2-f-s2,0.26,center,30,18970.0,2.2197,-29.5568,1.7608
cmin,DLC1.2-f-s3,0.26,center,30,18970.0,2.5054,-26.1263,1.7699
cmin,DLC1.2-f-s4,0.26,center,30,18970.0,2.1255,-26.2452,1.4955
cmin,DLC1.2-f-s5,0.25,center,30,18970.0,2.0163,-22.9622,1.4629
cmin,DLC1.2-f-s6,0.28,center,30,18970.0,2.4432,-34.8446,1.6691
cmin,DLC1.2-g-s1,0.31,center,30,11340.0,2.7354,-32.4692,1.852
cmin,DLC1.2-g-s2,0.3,center,30,11340.0,2.4673,-27.6069,1.5996
cmin,DLC1.2-g-s3,0.31,center,30,11340.0,2.488,-39.9356,1.3875
cmin,DLC1.2-g-s4,0.32,center,30,11340.0,2.7855,-32.8204,1.849
cmin,DLC1.2-g-s5,0.34,center,30,11340.0,2.8433,-33.6964,1.9094
cmin,DLC1.2-g-s6,0.33,center,30,11340.0,2.601,-30.8065,1.5492
cmin,DLC1.2-h-s1,0.4,center,30,6126.0,2.4451,-25.6499,1.0705
cmin,DLC1.2-h-s2,0.41,center,30,6126.0,2.347,-36.761,1.151
cmin,DLC1.2-h-s3,0.38,center,30,6126.0,2.002,-36.2811,0.7779
cmin,DLC1.2-h-s4,0.39,center,30,6126.0,2.4378,-32.3439,1.1429
cmin,DLC1.2-h-s5,0.39,center,30,6126.0,2.104,-36.2253,0.8536
cmin,DLC1.2-h-s6,0.41,center,30,6126.0,2.5027,-39.8071,1.2899
cmin,DLC1.2-i-s1,0.5,center,30,2997.0,2.3204,-43.8716,0.543
cmin,DLC1.2-i-s2,0.42,center,30,2997.0,1.9981,-26.8219,0.6892
cmin,DLC1.2-i-s3,0.43,center,30,2997.0,2.4722,-24.2801,1.2118
cmin,DLC1.2-i-s4,0.47,center,30,2997.0,2.4863,-38.509,0.896
cmin,DLC1.2-i-s5,0.46,center,30,2997.0,2.2541,-32.4454,0.1546
cmin,DLC1.2-i-s6,0.48,center,30,2997.0,2.8173,-32.5603,1.2712
cmin,DLC1.2-j-s1,0.49,min_pos,30,1332.0,3.0579,-35.3615,0.6028
cmin,DLC1.2-j-s2,0.53,center,30,1332.0,2.2005,-31.1199,0.3546
cmin,DLC1.2-j-s3,0.52,center,30,1332.0,2.8109,-36.4556,0.6488
cmin,DLC1.2-j-s4,0.51,min_pos,30,1332.0,3.0165,-34.5604,1.1175
cmin,DLC1.2-j-s5,0.54,center,30,1332.0,1.7522,-23.2345,0.0758
cmin,DLC1.2-j-s6,0.56,center,30,1332.0,2.821,-36.7323,1.2405
cmin,DLC1.2-k-s1,0.6,min_pos,30,538.2,3.2184,-17.7213,1.2156
cmin,DLC1.2-k-s2,0.63,center,30,538.2,2.6891,-13.8352,1.4622
cmin,DLC1.2-k-s3,0.61,center,30,538.2,2.0757,-15.955,0.1848
cmin,DLC1.2-k-s4,0.6,min_pos,30,538.2,3.3314,-10.8963,1.5495
cmin,DLC1.2-k-s5,0.51,center,30,538.2,0.7504,2.054,0.9489
cmin,DLC1.2-k-s6,0.56,center,30,538.2,2.5211,-18.4532,0.3077
cmin,DLC2.4.1-a-s1,0.32,center,3,50.0,0.0263,12.0116,2.7488
cmin,DLC2.4.1-a-s2,0.35,min_pos,3,50.0,-1.4942,10.8773,1.1544
cmin,DLC2.4.1-a-s3,0.34,center,3,50.0,0.797,7.8324,2.3287
cmin,DLC2.4.1-a-s4,0.28,center,3,50.0,0.8157,3.1828,1.3576
cmin,DLC2.4.1-a-s5,0.35,min_pos,3,50.0,-1.9965,11.1062,0.9099
cmin,DLC2.4.1-a-s6,0.29,min_pos,3,50.0,-2.5395,10.5727,0.2387
cmin,DLC2.4.1-b-s1,0.65,min_pos,3,50.0,4.0034,-13.8664,0.1098
cmin,DLC2.4.1-b-s2,0.52,min_pos,3,50.0,3.3501,-9.6997,0.593
cmin,DLC2.4.1-b-s3,0.42,min_pos,3,50.0,3.8489,-13.4946,0.1994
cmin,DLC2.4.1-b-s4,0.52,min_pos,3,50.0,3.5004,-10.033,0.6198
cmin,DLC2.4.1-b-s5,0.53,min_pos,3,50.0,4.2865,-12.5643,0.2133
cmin,DLC2.4.1-b-s6,0.41,min_pos,3,50.0,3.3438,-9.1803,0.5004
cmin,DLC2.4.2-a-s1,0.26,center,15,25.0,2.9822,-26.0921,1.4835
cmin,DLC2.4.2-a-s2,0.2,center,15,25.0,1.8678,-6.0297,1.3078
cmin,DLC2.4.2-a-s3,0.25,center,15,25.0,2.5719,-13.1027,1.469
cmin,DLC2.4.2-a-s4,0.2,center,15,25.0,1.7179,-2.6092,1.3627
cmin,DLC2.4.2-a-s5,0.27,center,15,25.0,2.46,-21.0376,0.8977
cmin,DLC2.4.2-a-s6,0.23,center,15,25.0,2.5089,-8.2812,1.7275
cmin,DLC2.4.2-b-s1,0.36,center,15,25.0,2.8147,-5.8359,1.4113
cmin,DLC2.4.2-b-s2,0.49,center,15,25.0,2.1695,-8.2034,0.2322
cmin,DLC2.4.2-b-s3,0.4,center,15,25.0,2.1707,-9.7135,0.2714
cmin,DLC2.4.2-b-s4,0.43,center,15,25.0,2.3876,-7.3663,0.7413
cmin,DLC2.4.2-b-s5,0.35,center,15,25.0,2.7277,-3.4712,1.6862
cmin,DLC2.4.2-b-s6,0.3,center,15,25.0,2.7718,-5.932,1.2785
cmin,DLC4.1-a-y1,0.0,center,10,10000.0,2.3094,1.7545,2.2203
cmin,DLC4.1-a-y2,0.0,center,10,10000.0,2.337,1.911,2.2692
