design,DLC,k,ksel,nbin,ScaleFactor,eps_UW,eps_DW,eps_Sys
a02,DLC1.2-a-s5,0.18,center,30,37800.0,1.6539,-3.8625,1.5712
a02,DLC1.2-a-s6,0.17,center,30,37800.0,1.5126,-4.2149,1.4389
a02,DLC1.2-b-s1,0.19,center,30,45700.0,1.5655,-13.4874,1.4079
a02,DLC1.2-b-s2,0.19,center,30,45700.0,1.5473,-10.8446,1.4334
a02,DLC1.2-b-s3,0.19,center,30,45700.0,1.7044,-15.1891,1.5435
a02,DLC1.2-b-s4,0.2,center,30,45700.0,1.7954,-13.7298,1.6455
a02,DLC1.2-b-s5,0.19,center,30,45700.0,1.7787,-11.3133,1.6283
a02,DLC1.2-b-s6,0.19,center,30,45700.0,1.6951,-13.3722,1.5547
a02,DLC1.2-c-s1,0.18,center,30,45040.0,1.6092,-17.5176,1.4699
a02,DLC1.2-c-s2,0.2,center,30,45040.0,1.7034,-21.62,1.514
a02,DLC1.2-c-s3,0.19,center,30,45040.0,1.6853,-23.2897,1.5281
a02,DLC1.2-c-s4,0.2,center,30,45040.0,1.4823,-20.6997,1.292
a02,DLC1.2-c-s5,0.19,center,30,45040.0,1.9305,-21.691,1.7342
a02,DLC1.2-c-s6,0.2,center,30,45040.0,1.8054,-19.0076,1.6063
a02,DLC1.2-d-s1,0.19,center,30,38180.0,1.9119,-23.9784,1.7035
a02,DLC1.2-d-s2,0.19,center,30,38180.0,1.6485,-23.4329,1.5151
a02,DLC1.2-d-s3,0.18,center,30,38180.0,1.6661,-20.3383,1.5384
a02,DLC1.2-d-s4,0.18,center,30,38180.0,1.4843,-25.9874,1.3105
a02,DLC1.2-d-s5,0.2,center,30,38180.0,1.7697,-22.1263,1.5787
a02,DLC1.2-d-s6,0.19,center,30,38180.0,1.6268,-23.6721,1.4626
a02,DLC1.2-e-s1,0.22,center,30,28490.0,2.1212,-30.5587,1.8425
a02,DLC1.2-e-s2,0.22,center,30,28490.0,1.6463,-32.4621,1.3535
a02,DLC1.2-e-s3,0.2,center,30,28490.0,1.9007,-30.5295,1.7061
a02,DLC1.2-e-s4,0.22,center,30,28490.0,1.6267,-37.4602,1.3457
a02,DLC1.2-e-s5,0.2,center,30,28490.0,1.587,-21.0035,1.3911
a02,DLC1.2-e-s6,0.21,center,30,28490.0,2.0442,-29.8809,1.8071
a02,DLC1.2-f-s1,0.26,center,30,18970.0,1.8957,-39.7116,1.5264
a02,DLC1.2-f-s2,0.26,center,30,18970.0,1.7369,-35.791,1.4893
a02,DLC1.2-f-s3,0.25,center,30,18970.0,1.7227,-34.2719,1.2328
a02,DLC1.2-f-s4,0.26,center,30,18970.0,1.9035,-32.4699,1.5153
a02,DLC1.2-f-s5,0.25,center,30,18970.0,1.7947,-29.8689,1.4436
a02,DLC1.2-f-s6,0.28,center,30,18970.0,1.788,-45.3934,1.2946
a02,DLC1.2-g-s1,0.3,center,30,11340.0,2.248,-40.5715,1.6805
a02,DLC1.2-g-s2,0.29,center,30,11340.0,1.8153,-35.7721,1.2225
a02,DLC1.2-g-s3,0.31,center,30,11340.0,2.787,-49.7979,2.0
a02,DLC1.2-g-s4,0.31,center,30,11340.0,2.2963,-44.7137,1.6281
a02,DLC1.2-g-s5,0.34,center,30,11340.0,2.5153,-43.0757,1.8799
a02,DLC1.2-g-s6,0.33,center,30,11340.0,2.6103,-39.4982,1.8711
a02,DLC1.2-h-s1,0.38,center,30,6126.0,1.9761,-35.3623,0.7985
a02,DLC1.2-h-s2,0.42,center,30,6126.0,2.4335,-45.581,1.5931
a02,DLC1.2-h-s3,0.37,center,30,6126.0,1.9413,-47.2929,1.072
a02,DLC1.2-h-s4,0.38,center,30,6126.0,2.6948,-41.3131,1.7089
a02,DLC1.2-h-s5,0.39,center,30,6126.0,2.1254,-44.6768,1.2549
a02,DLC1.2-h-s6,0.4,center,30,6126.0,2.6583,-50.2484,1.7861
a02,DLC1.2-i-s1,0.49,center,30,2997.0,1.7958,-54.5704,0.4494
a02,DLC1.2-i-s2,0.41,center,30,2997.0,1.8429,-33.5436,0.8079
a02,DLC1.2-i-s3,0.42,center,30,2997.0,2.2473,-33.8055,1.1725
a02,DLC1.2-i-s4,0.47,center,30,2997.0,2.9206,-46.208,1.6791
a02,DLC1.2-i-s5,0.47,center,30,2997.0,2.072,-38.7852,0.1421
a02,DLC1.2-i-s6,0.47,center,30,2997.0,2.2476,-41.7911,0.9991
a02,DLC1.2-j-s1,0.49,min_pos,30,1332.0,3.0115,-44.8527,0.8111
a02,DLC1.2-j-s2,0.53,center,30,1332.0,1.6021,-35.2532,0.1905
a02,DLC1.2-j-s3,0.52,min_pos,30,1332.0,3.3651,-45.0968,1.5425
a02,DLC1.2-j-s4,0.49,center,30,1332.0,2.2842,-46.6707,0.6837
a02,DLC1.2-j-s5,0.54,center,30,1332.0,1.9488,-31.8343,0.2345
a02,DLC1.2-j-s6,0.56,center,30,1332.0,2.7899,-46.6272,1.4951
a02,DLC1.2-k-s1,0.6,min_pos,30,538.2,3.5138,-24.2908,1.5277
a02,DLC1.2-k-s2,0.62,center,30,538.2,1.5354,-26.0794,0.046
a02,DLC1.2-k-s3,0.61,center,30,538.2,2.4424,-23.8067,0.3373
a02,DLC1.2-k-s4,0.61,min_pos,30,538.2,3.4092,-16.8365,1.4025
a02,DLC1.2-k-s5,0.51,center,30,538.2,1.8264,5.1721,2.2815
a02,DLC1.2-k-s6,0.57,center,30,538.2,2.4027,-25.6084,0.0915
a02,DLC2.4.1-a-s1,0.31,center,3,50.0,2.3959,-7.1337,0.5447
a02,DLC2.4.1-a-s2,0.4,center,3,50.0,2.5705,-5.8364,1.0787
a02,DLC2.4.1-a-s3,0.32,center,3,50.0,2.8198,-12.1466,0.0725
a02,DLC2.4.1-a-s4,0.42,min_pos,3,50.0,4.5684,-13.9323,0.9475
a02,DLC2.4.1-a-s5,0.43,center,3,50.0,2.7676,-6.7909,0.9987
a02,DLC2.4.1-a-s6,0.29,center,3,50.0,2.2975,-6.7147,0.7015
a02,DLC2.4.1-b-s1,0.92,min_pos,3,50.0,5.2383,-24.1436,0.0914
a02,DLC2.4.1-b-s2,0.97,min_pos,3,50.0,5.2558,-19.5477,0.9811
a02,DLC2.4.1-b-s3,0.78,min_pos,3,50.0,6.6425,-28.9044,0.5174
a02,DLC2.4.1-b-s4,0.91,min_pos,3,50.0,5.6993,-22.382,0.7501
a02,DLC2.4.1-b-s5,0.8,min_pos,3,50.0,6.7524,-19.2703,1.1032
a02,DLC2.4.1-b-s6,0.7,min_pos,3,50.0,3.9223,-16.7702,0.1873
a02,DLC2.4.2-a-s1,0.27,center,15,25.0,2.5584,-32.2059,1.5899
a02,DLC2.4.2-a-s2,0.18,center,15,25.0,1.5152,-2.599,1.2901
a02,DLC2.4.2-a-s3,0.21,center,15,25.0,2.0732,-7.9776,1.5848
a02,DLC2.4.2-a-s4,0.18,center,15,25.0,1.5106,1.969,1.5407
a02,DLC2.4.2-a-s5,0.24,center,15,25.0,2.2497,-19.023,1.3537
a02,DLC2.4.2-a-s6,0.19,center,15,25.0,1.4787,-3.7927,1.229
a02,DLC2.4.2-b-s1,0.31,center,15,25.0,2.7165,-4.7466,1.6348
a02,DLC2.4.2-b-s2,0.47,center,15,25.0,2.8366,-9.7321,0.6987
a02,DLC2.4.2-b-s3,0.4,center,15,25.0,2.634,-8.4331,0.9485
a02,DLC2.4.2-b-s4,0.39,center,15,25.0,2.5684,-6.0499,1.2247
a02,DLC2.4.2-b-s5,0.4,center,15,25.0,2.8668,-4.4964,1.7145
a02,DLC2.4.2-b-s6,0.27,center,15,25.0,2.8238,-4.8604,1.6686
a02,DLC4.1-a-y1,0.35,center,10,10000.0,1.7374,0.1269,1.5261
a02,DLC4.1-a-y2,0.35,center,10,10000.0,1.7017,0.0992,1.4928
a02,DLC4.1-a-y3,0.34,center,10,10000.0,1.6419,0.1273,1.4443
a02,DLC4.1-b-y1,0.13,center,10,500.0,1.3469,3.7699,1.5742
a02,DLC4.1-b-y2,0.09,center,10,500.0,1.1618,4.271,1.4563
a02,DLC4.1-b-y3,0.16,center,10,500.0,1.3289,3.0009,1.4876
a02,DLC4.1-c-y1,0.12,center,10,500.0,2.1031,-1.4784,1.5852
a02,DLC4.1-c-y2,0.27,center,10,500.0,2.7914,-4.9515,1.6372
a02,DLC4.1-c-y3,0.49,center,10,500.0,2.9626,-11.8841,0.2956
a02,DLC6.4-a-s1,3.0,center,30,24340.0,0.1476,0.1661,0.1503
a02,DLC6.4-a-s2,3.0,center,30,24340.0,0.5773,0.5922,0.5795
a02,DLC6.4-a-s3,3.0,center,30,24340.0,0.4503,0.5778,0.4693
a02,DLC6.4-a-s4,3.0,center,30,24340.0,0.5655,0.6678,0.5807
a02,DLC6.4-a-s5,3.0,center,30,24340.0,0.2309,0.2645,0.2359
a02,DLC6.4-a-s6,3.0,center,30,24340.0,0.5378,0.6038,0.5476
a02,DLC6.4-b-s1,0.25,center,30,292.4,2.9934,-4.9546,1.7586
a02,DLC6.4-b-s2,0.25,center,30,292.4,2.737,-6.2404,1.3218
a02,DLC6.4-b-s3,0.17,center,30,292.4,2.4973,-3.7658,1.5537
a02,DLC6.4-b-s4,0.37,center,30,292.4,2.5955,-10.3565,0.3651
a02,DLC6.4-b-s5,0.49,min_pos,30,292.4,4.4151,-13.7503,0.847
a02,DLC6.4-b-s6,0.19,center,30,292.4,2.3683,-4.1795,1.3849
a03,DLC1.2-a-s1,0.18,center,30,37800.0,1.6161,-2.575,1.526
a03,DLC1.2-a-s2,0.16,center,30,37800.0,1.4627,-1.7195,1.3947
a03,DLC1.2-a-s3,0.16,center,30,37800.0,1.4801,-1.7019,1.4101
a03,DLC1.2-a-s4,0.17,center,30,37800.0,1.6765,-1.0987,1.6153
a03,DLC1.2-a-s5,0.18,center,30,37800.0,1.618,-1.3793,1.5462
a03,DLC1.2-a-s6,0.17,center,30,37800.0,1.4679,-2.0762,1.3921
a03,DLC1.2-b-s1,0.19,center,30,45700.0,1.5691,-12.3268,1.4175
a03,DLC1.2-b-s2,0.19,center,30,45700.0,1.5738,-9.0923,1.4631
a03,DLC1.2-b-s3,0.19,center,30,45700.0,1.6588,-12.8065,1.5037
a03,DLC1.2-b-s4,0.2,center,30,45700.0,1.8485,-12.6067,1.7026
a03,DLC1.2-b-s5,0.19,center,30,45700.0,1.698,-9.7883,1.5545
a03,DLC1.2-b-s6,0.19,center,30,45700.0,1.7432,-11.0722,1.6127
a03,DLC1.2-c-s1,0.21,center,30,45040.0,1.8499,-15.9025,1.6458
a03,DLC1.2-c-s2,0.23,center,30,45040.0,1.895,-20.4433,1.609
a03,DLC1.2-c-s3,0.22,center,30,45040.0,1.9519,-21.8569,1.7206
a03,DLC1.2-c-s4,0.24,center,30,45040.0,1.8837,-18.2713,1.6258
a03,DLC1.2-c-s5,0.21,center,30,45040.0,1.6932,-21.2974,1.3929
a03,DLC1.2-c-s6,0.23,center,30,45040.0,1.7276,-17.1243,1.4375
a03,DLC1.2-d-s1,0.21,center,30,38180.0,1.9497,-23.0444,1.5298
a03,DLC1.2-d-s2,0.21,center,30,38180.0,1.5529,-22.8696,1.2805
a03,DLC1.2-d-s3,0.2,center,30,38180.0,1.7648,-19.2791,1.5099
a03,DLC1.2-d-s4,0.21,center,30,38180.0,1.8596,-23.7664,1.5166
a03,DLC1.2-d-s5,0.22,center,30,38180.0,1.726,-20.9149,1.3482
a03,DLC1.2-d-s6,0.21,center,30,38180.0,1.5256,-22.8857,1.1964
a03,DLC1.2-e-s1,0.25,center,30,28490.0,2.2418,-28.3272,1.6939
a03,DLC1.2-e-s2,0.26,center,30,28490.0,2.4232,-29.3896,1.8566
a03,DLC1.2-e-s3,0.22,center,30,28490.0,1.54,-29.9434,1.1414
a03,DLC1.2-e-s4,0.25,center,30,28490.0,1.8019,-35.453,1.2279
a03,DLC1.2-e-s5,0.23,center,30,28490.0,2.2103,-18.5455,1.83
a03,DLC1.2-e-s6,0.24,center,30,28490.0,2.0619,-27.8779,1.5976
a03,DLC1.2-f-s1,0.32,center,30,18970.0,2.5636,-34.3478,1.9261
a03,DLC1.2-f-s2,0.31,center,30,18970.0,1.7318,-30.4921,1.304
a03,DLC1.2-f-s3,0.32,center,30,18970.0,2.6235,-27.1143,1.8525
a03,DLC1.2-f-s4,0.31,center,30,18970.0,2.6113,-27.2971,1.9565
a03,DLC1.2-f-s5,0.29,center,30,18970.0,1.9374,-26.3482,1.3284
a03,DLC1.2-f-s6,0.33,center,30,18970.0,2.0777,-41.0798,1.189
a03,DLC1.2-g-s1,0.37,center,30,11340.0,2.3391,-33.2171,1.5203
a03,DLC1.2-g-s2,0.38,center,30,11340.0,1.8003,-24.9698,1.0692
a03,DLC1.2-g-s3,0.39,center,30,11340.0,2.8324,-41.3415,1.6661
a03,DLC1.2-g-s4,0.38,center,30,11340.0,2.2833,-37.6484,1.3547
a03,DLC1.2-g-s5,0.4,center,30,11340.0,2.8,-37.171,1.8766
a03,DLC1.2-g-s6,0.39,center,30,11340.0,1.8354,-32.8993,0.8704
a03,DLC1.2-h-s1,0.43,center,30,6126.0,1.7432,-29.7428,0.3127
a03,DLC1.2-h-s2,0.46,center,30,6126.0,2.8332,-41.9586,1.6611
a03,DLC1.2-h-s3,0.44,center,30,6126.0,2.4437,-39.3973,1.3099
a03,DLC1.2-h-s4,0.45,center,30,6126.0,2.6446,-33.9105,1.4222
a03,DLC1.2-h-s5,0.43,center,30,6126.0,1.721,-41.1376,0.4979
a03,DLC1.2-h-s6,0.45,center,30,6126.0,2.7305,-44.7743,1.5721
a03,DLC1.2-i-s1,0.54,center,30,2997.0,2.4409,-50.025,0.6675
a03,DLC1.2-i-s2,0.46,center,30,2997.0,2.2858,-27.7479,0.9831
a03,DLC1.2-i-s3,0.45,center,30,2997.0,2.2656,-31.2882,0.9027
a03,DLC1.2-i-s4,0.5,center,30,2997.0,2.0843,-41.6511,0.3547
a03,DLC1.2-i-s5,0.51,center,30,2997.0,2.7737,-32.1965,0.3122
a03,DLC1.2-i-s6,0.53,center,30,2997.0,2.5495,-34.3298,0.9381
a03,DLC1.2-j-s1,0.54,min_pos,30,1332.0,3.9965,-38.027,1.0283
a03,DLC1.2-j-s2,0.56,center,30,1332.0,1.916,-28.5256,0.1318
a03,DLC1.2-j-s3,0.56,min_pos,30,1332.0,3.5336,-38.121,1.2085
a03,DLC1.2-j-s4,0.54,center,30,1332.0,2.483,-37.7504,0.5158
a03,DLC1.2-j-s5,0.58,min_pos,30,1332.0,3.0722,-23.769,0.981
a03,DLC1.2-j-s6,0.59,center,30,1332.0,2.0339,-43.2786,0.3488
a03,DLC1.2-k-s1,0.63,center,30,538.2,2.6319,-16.7653,0.6436
a03,DLC1.2-k-s2,0.67,center,30,538.2,2.851,-10.7721,1.6818
a03,DLC1.2-k-s3,0.65,center,30,538.2,2.9002,-13.1804,1.0586
a03,DLC1.2-k-s4,0.62,min_pos,30,538.2,3.5876,-14.0801,1.3168
a03,DLC1.2-k-s5,0.52,center,30,538.2,1.3291,7.2898,2.4894
a03,DLC1.2-k-s6,0.59,min_pos,30,538.2,3.0586,-20.1264,0.1935
a03,DLC2.4.1-a-s1,0.29,center,3,50.0,2.7534,-6.9873,0.8339
a03,DLC2.4.1-a-s2,0.37,center,3,50.0,2.3683,-6.5093,0.6949
a03,DLC2.4.1-a-s3,0.32,min_pos,3,50.0,3.5697,-9.0818,1.1353
a03,DLC2.4.1-a-s4,0.42,center,3,50.0,2.833,-10.8384,0.0883
a03,DLC2.4.1-a-s5,0.42,center,3,50.0,2.9716,-4.5759,1.5234
a03,DLC2.4.1-a-s6,0.25,center,3,50.0,2.1304,-4.8904,0.8595
a03,DLC2.4.1-b-s1,0.92,min_pos,3,50.0,5.1599,-20.8206,0.4521
a03,DLC2.4.1-b-s2,0.97,min_pos,3,50.0,3.8895,-12.1485,1.022
a03,DLC2.4.1-b-s3,0.78,min_pos,3,50.0,6.5346,-26.249,0.73
a03,DLC2.4.1-b-s4,0.9,min_pos,3,50.0,4.4909,-18.8608,0.2465
a03,DLC2.4.1-b-s5,0.8,min_pos,3,50.0,6.3845,-17.2647,1.0543
a03,DLC2.4.1-b-s6,0.7,min_pos,3,50.0,4.0127,-13.4792,0.7596
a03,DLC2.4.2-a-s1,0.28,center,15,25.0,2.2711,-25.9696,0.7963
a03,DLC2.4.2-a-s2,0.2,center,15,25.0,1.7709,-1.2775,1.5019
a03,DLC2.4.2-a-s3,0.24,center,15,25.0,2.4708,-5.9923,1.7913
a03,DLC2.4.2-a-s4,0.17,center,15,25.0,1.2641,2.0407,1.3421
a03,DLC2.4.2-a-s5,0.26,center,15,25.0,2.5448,-13.2652,1.4127
a03,DLC2.4.2-a-s6,0.21,center,15,25.0,2.0297,-2.1963,1.695
a03,DLC2.4.2-b-s1,0.3,center,15,25.0,2.3377,-5.6174,1.0419
a03,DLC2.4.2-b-s2,0.47,center,15,25.0,2.6518,-9.7406,0.3274
a03,DLC2.4.2-b-s3,0.4,center,15,25.0,2.347,-8.1866,0.596
a03,DLC2.4.2-b-s4,0.39,center,15,25.0,2.5251,-5.5117,1.1637
a03,DLC2.4.2-b-s5,0.4,center,15,25.0,2.5292,-4.4828,1.3121
a03,DLC2.4.2-b-s6,0.26,center,15,25.0,2.5585,-5.8369,1.1589
a03,DLC4.1-a-y1,0.34,center,10,10000.0,1.6478,0.438,1.4781
a03,DLC4.1-a-y2,0.34,center,10,10000.0,1.6126,0.4127,1.4451
a03,DLC4.1-a-y3,0.34,center,10,10000.0,1.6659,0.5603,1.5114
